Doc_ID,Country,Year,Document_Name,Page,Block_ID,text
1,GER,2023,Quantum Technologies Conceptual Framework Programme,12,2,"Quantum computers are intrinsically parallel and suitable for huge task sizes, while tradition­ al computers only achieve parallelism through many functional units working in parallel and are limited in the size of the problems they can process as a result of their memory. By using the quantum mechanical principles of entanglement and superposition, quantum computers are capa­ ble of handling certain tasks that push traditional computers to their limits. A quantum advantage can therefore be achieved with these tasks, for example, in the sense of massively reducing the computing time required, which in many cases makes a solution possible in the first place. Quan­ tum computers should in general, and especially in the long-term, be regarded as special hardware for specific areas and not as a replacement for pre­ vious microelectronic computers for broad circles of users. The development of a practically-relevant quan­ tum computer requires the generation and control of numerous qubits. These must not lose their quantum properties for the longest possible time due to interaction with the environment (known as decoherence), although at the same time it must be possible to prepare, entangle and read them out in a controlled manner. To this end a wide variety of physical realisations of architectures for qubits are being developed, from ion traps to electrons in semiconductor structures, superconducting sys­ tems to nuclear spins or photons and topological states. All technical implementations have their own set of advantages and disadvantages and it is not possible to predict which of the technological approaches will prevail. Complex further develop­"
1,GER,2023,Quantum Technologies Conceptual Framework Programme,13,1,"ments of hardware and algorithms are still needed to achieve a universally programmable computer. Since many quantum algorithms react very sensi­ tively to disturbances, the ability to correct errors is also a decisive factor here. In addition to robust qubits, special algorithms are also being developed to improve the efficiency of the hardware. In con­ trast to a universal quantum computer, quantum simulators represent a controllable system that can be developed to tackle a specific problem. They are used to mimic another quantum system, thereby simulating specific processes. In this way quantum simulators can model practical proper­ ties, for example, in materials research. Quantum communication When it comes to quantum communication, quan­ tum states form the basis for the secure trans­ mission of information. In this context quantum states are used for key distribution in quantum cryptography. According to the ‘no-cloning theo­ rem’, it is impossible to copy unknown quantum states or to measure them without interference. This is why, with regard to individual quanta and entangled quanta, it is possible to determine whether the information transported with them has already been read out. It is therefore possible to detect a possible eavesdropping attack on commu­ nications that were believed to be secure. Com­ pared to previous encryption concepts, safety from"
1,GER,2023,Quantum Technologies Conceptual Framework Programme,13,2,"interception of data transmission is not based on complexity assumptions of specific mathematical problems, but on quantum mechanical principles. Since quantum states are very fragile, a number of considerable technical challenges are linked to their transmission. For example, quantum signals must be maintained over long distances and fault conditions must be reduced. In order to be able to make use of the advantages provided by quantum communication, it must be qualitatively and quantitatively tested in existing IT and communication infrastructures before being gradually integrated. In order to maintain the reliability and availability of communication infrastructures, quantum systems also need to reach a level of maturity that corresponds to that of traditional IT systems. There are possible points of attack, such as the interfaces between quantum and traditional IT systems. In order to achieve future interoperable applica­ tions, as well as a standardised understanding of the security of quantum communication, it is also necessary to standardise basic building blocks such as the protocols used, key management, the integration of quantum repeaters as nodes to ex­ tend communication distances, and other network elements."
1,GER,2023,Quantum Technologies Conceptual Framework Programme,14,1,"Quantum sensor technology and quantum metrology Quantum states are very sensitive to influences from the surrounding environment. In quantum computing and quantum communication, this means that qubits are very difficult to control for a long enough period of time. But what poses a challenge in one context, can also translate into great advantages elsewhere. Nevertheless, it is precisely this level of sensitivity to external influ­ ences that can be used to undertake very precise measurements of underlying physical variables, for example, electric and magnetic fields, gravity or temperature. A fundamental idea behind quantum sensor tech­ nology is to use two states in a quantum system, whereupon the spectroscopic measurable energy difference of them depends on the magnitude of the external influence. Other measurement prin­ ciples use wave properties of matter. With quan­ tum optics, the entanglement of photons allows extremely precise measurements to be taken and enables imaging in spectral ranges that were pre­ viously inaccessible. Quantum-based measuring technology can result in a new level of precision that cannot be achieved using traditional meas­"
1,GER,2023,Quantum Technologies Conceptual Framework Programme,14,2,"urement technologies. One challenge is to shield all environmental influences that could result in a false measurement. Quantum metrology is closely linked to this: it uses quanta to define units of measurement and for other extremely precise research. Quantum mechanics sets the ultimate limit regarding the ac­ curacy of any measurement. Quantum metrology therefore uses quantum effects to achieve a higher level of precision than that which is possible with traditional approaches, or to make measurements possible in the first place. Quantum metrology, also as a result of SI units being redefined, further offers the possibility of drift-free, self-referenced quantum sensors that can be traced to the SI. These can offer significant advantages compared to traditional solutions, for example, when used as (pressure) sensors in process automation, or quantum electronic com­ ponents that directly realise the newly defined SI units and quantities derived therefrom, such as the volt and the ampere."
1,GER,2023,Quantum Technologies Conceptual Framework Programme,15,1,"3. Top-level technology for creative power and technological sovereignty Quantum technologies are a future key emerging technology in which Germany is building a strong foundation. The Federal Government’s goal is to take advantage of the available opportunities and to establish Germany and Europe as world leaders in this field. Targeted measures will make quantum technologies usable for society and the econ­ omy while securing technological sovereignty. In this context, the Federal Government is guided by a long-term target image where an advanced state of technology and diverse applications will be established by 2036."
1,GER,2023,Quantum Technologies Conceptual Framework Programme,16,1,"Vision 2036 The development of quantum technologies from a fu­ ture technology into a central key emerging technol­ ogy requires a time horizon that clearly exceeds the time frame of this conceptual framework programme. The Federal Government is therefore relying on a ‘re­ search and innovation’ approach – also encouraged by the Expert Commission on Research and Innovation17, 18 to further develop measures and a long-term, sustain­ able promotion and development of the technology. In the case of quantum computing, a technology-­neutral approach is particularly important until it becomes clearer which realisation of qubits is most advanta­ geous for the further development of quantum com­ puters. It is also conceivable that different hardware platforms would be particularly suited to different applications. In the long term quantum technologies should be established as a key emerging technology in a wide range of application fields. By 2036, ten years after the end of this conceptual framework programme, our target image is: ∙Quantum technologies are core components in a wide range of economic applications. They make significant contributions to value creation in Ger­ many and to dealing with the pressing future issues that face our society, including: ∙ Quantum sensors are established in a wide range of economically and socially relevant applica­ tions. For example, the construction industry benefits from the use of innovative sensor types in soil exploration, while in medical technology quantum sensors enable new types of diagnos­ tics. Furthermore, with regard to information and communication technology, improved signal processing is achieved through the use of high-precision atomic clocks. ∙ Complex use cases are solved using universal error-corrected quantum computers manufac­ tured in Germany. Quantum computers and special-purpose computers, e. g., quantum sim­ ulators or quantum annealers, play a significant"
1,GER,2023,Quantum Technologies Conceptual Framework Programme,16,2,"role in several industries, such as the chemical and pharmaceutical industries, the financial sector and the automotive sector. ∙ Sensitive data in administrative services and emergency services are exchanged via internal administrative networks based on quantum computer-resistant cryptography methods. The internal administrative networks follow secure and defined transitions to other communication partners. Sensitive data within critical infra­ structures and the economy are protected by quantum computer-resistant cryptology meth­ ods, and in some areas they are additionally secured by quantum communication. Locations of economic, scientific or sovereign relevance are connected via a secure EU-wide quantum communication network. ∙ German activities in the field of standardisation as well as significantly higher levels of accuracy in time, mass and current standards resulting from quantum metrology form the basis for an international quantum-based standardisation system. ∙Quantum technologies are making their contribu­ tion to ensure that the German economy remains one of the world’s ten most innovative economies in 2036.19 Together with partners from the European Union, we are technologically independent when it comes to manufacturing quantum technology products and applications or producing critical el­ ements within international value chains (techno­ logical sovereignty).20"
1,GER,2023,Quantum Technologies Conceptual Framework Programme,16,3,"17 Kagermann, H./Süssenguth, F./Körner, J./Liepold, A.: The Innovation Potential of Second-generation Quantum Technologies (acatech IMPULS), Munich 2020 18 Commission of Experts for Research and Innovation (EFI): Report on Research, Innovation and Technlogical Performance in Germany 2022 (2022) 19 In 2021, for example, Germany ranks fourth in the Bloomberg Innovation Index with a score of 86.45, behind South Korea (90.49), Singapore and Swit­ zerland. The rest of the top 10 most innovative countries with index values that are above or a little under 84 are quite close to Germany. 20 For example, the latest generations of semiconductors are currently not manufactured in Europe, but in Southeast Asia. However, production is largely dependent on lithography systems from the European Union, to which German suppliers contribute essential components."
1,GER,2023,Quantum Technologies Conceptual Framework Programme,17,1,The Federal Government’s measures are divided into three action pathways:
1,GER,2023,Quantum Technologies Conceptual Framework Programme,17,2,"A. Make quantum technologies usable for the economy, society and state institutions Quantum technologies will open up a wide range of new possibilities: from the simulation of new active substances to bug-proof communication and novel sensors that detect unexploded bombs or enable navigation without satellite support. Against this background a targeted development of the technology is needed, one that always takes account of possible application scenarios. This conceptual framework programme of the Federal Government therefore focuses on measures that stim­ ulate, strengthen or accelerate private investment in Germany through public co-financing. Depending on the area of application, public support takes different forms. To this end the Federal Government uses three com­ plementary and coordinated funding instruments: ∙In the case of research-related topics that are of considerable federal interest, research and develop­ ment in companies, universities and research insti­ tutions is supported with subsidies through project funding. These non-repayable grants are primarily aimed at application-oriented project consortia that cover the value chain from technology develop­ ment to the end user. ∙Through the targeted awarding of contracts for marketable products, the public sector acts as a central anchor and reference customer for compa­ nies that develop and manufacture such hardware in Germany. An example of this is the German Aer­ ospace Centre (DLR), which receives core funding and procures innovative quantum computers for its own use through research contracts on the mar­ ket by awarding contracts worth around EUR 600 million from the fiscal stimulus package. Positive results from previous tenders show that the novel"
1,GER,2023,Quantum Technologies Conceptual Framework Programme,17,3,"approach of DLR’s Quantum Computing Initia­ tive has proven to be a good funding route for an entrepreneurial quantum computing ecosystem in Germany. ∙The borrowing requirements of young companies that bring new developments to market maturity can also be met through direct public sector partic­ ipation. With the new DeepTech & Climate Fonds (DTCF) that forms part of the Future Fund adopted in 2021, the Federal Government is expanding the established financing instruments for start-ups. The fund, which can grow up to EUR 1 billion, makes direct investments in deep-tech companies on pari-passu terms with a longer-term investment perspective, covering quantum technology and other areas in terms of subject area. Alongside the established High-Tech Gründerfonds (HTGF), the DTCF is an example of direct public-sector partici­ pation in venture capital. In order to focus on the ambitious techno-economic goals of the conceptual framework programme for quantum technologies and to do justice to the budg­ etary priority of private funding over public funding, the funding measures also successively take into ac­ count the increasing degrees of technology maturity as part of their framework conditions. The aim of the conceptual framework programme is to create a close network of actors who will establish the first products on the market in a timely manner by means of joint research and development. Germa­"
1,GER,2023,Quantum Technologies Conceptual Framework Programme,18,1,"ny can particularly benefit from a large number of po­ tential users from many different sectors.21 The rapid and interlocking development of initial pilot applica­ tions as well as testbeds22 and standards will allow the technology to be tested in real use scenarios. The Federal Government can see great potential in the following areas in particular: Economic innovative strength The development of quantum technologies has now progressed to the point that they will enter into a growing number of areas of economic life in the com­ ing years. Looking at it in the long term, the successful application of quantum technologies is associated with enormous market potential for German compa­ nies, which can use them to offer innovative products and services. In addition to the development and distribution of the technology, a wide range of new opportunities for application are opening up across all sectors, from product development to service offerings. In the field of quantum sensor technology and com­ munication, where the first products are already on the market, business can benefit both in sales and in the use of new technologies."
1,GER,2023,Quantum Technologies Conceptual Framework Programme,18,2,"To this end the Federal Government will create the foun­ dations for research and industry within the frame­ work of this conceptual framework programme to ∙bring the first applications to market with light­ house projects in quantum sensor technology, for example, in the exploration of raw materials, the reconnaissance of construction ground or the use of highly accurate inertial positioning and naviga­ tion systems, ∙build up a well-networked quantum communi­ cations industry through targeted funding, from materials and components to module and network levels, cyber security and software, and to bring the first application-ready quantum communications components from Germany to the market, ∙further develop the technology in such a way that by the end of the term of this conceptual framework programme, possible applications for products in at least five different sectors are being actively and specifically pursued, ∙create conditions for quality assurance in the field of quantum technologies through quantum metrology."
1,GER,2023,Quantum Technologies Conceptual Framework Programme,18,3,"21 Kagermann, H./Süssenguth, F./Körner, J./Liepold, A.: The Innovation Potential of Second-generation Quantum Technologies (acatech IMPULS), Munich 2020 22 Examples are the European consortia within the framework of the Framework Partnership Agreements Qu-Test and Qu-Pilot"
1,GER,2023,Quantum Technologies Conceptual Framework Programme,19,1,"The application perspective in quantum computing tends to be of a medium- to long-term nature with a possible time horizon of five to 15 years due to greater development needs (see also ‘Technology Lighthouse Quantum Computing’ info box). According to studies the application could first be established in optimi­ sation problems in industry and logistics (e. g., via quantum annealers), subsequently in the simulation of chemical processes, in AI-based evaluation of large amounts of data and later in quantum cryptography.23 Experts predict that the real value creation will not be in the development of the hardware, but rather in its application in the next wave of digitalisation,24 which will affect numerous industries. In the chemical and pharmaceutical industries in particular, significant economic potential can be identified, even at an early stage of development.25 For example, ammonia synthesis for the production of fertilisers and fine chemicals accounts for around one to three percent of global energy consumption and a corresponding process-related CO2 emission.26 Even an optimisation of just a few percentage points in efficiency level using improved catalysts developed with the help of quantum simulations would have a significant global impact on energy efficiency and climate protection. The Federal Government will create a strong basis for quantum computing by supporting the targeted development of technologies and application possi­ bilities (see also ‘Technology Lighthouse Quantum Computing’ info box): ∙In Germany and Europe, quantum computing is to be opened up for practical applications in business and society by means of open-technology development. ∙The Federal Government supports the development of all components and levels of quantum comput­ ing that build on each other (‘full stack’), especially algorithms and application software. It is crucial to involve users at an early stage. ∙Building on these activities, by 2032 the Federal Government aims to achieve quantum benefits"
1,GER,2023,Quantum Technologies Conceptual Framework Programme,19,2,"using European hardware solutions in concrete use cases carried out by companies in Germany. ∙A quality infrastructure for quantum computing will be established, driving characterisation, com­ parability through benchmarking, standardisation, conformance and standards. Societal challenges Societies around the world are facing major challenges: Climate change is a global phenomenon. Tackling it and dealing with its consequences requires action on a common global, European, national, regional and local level. A better understanding of the Earth system, the individual components of the climate system and the main factors influencing the climate, as well as the need to adapt to the expected or already foreseeable consequences of climate change, will help to discover suitable, tailored solutions to meet the challenges. Due to diverse international interdepend­ encies and limited resources, securing the supply of energy is also a global task that has to be addressed in the long term at international, national and local level, in addition to overcoming the current energy crisis. The question of mobility is closely linked to these as­ pects. A globally networked society and economy are in­ conceivable without mobility. Mobility is the backbone for the provision of essential goods, a prerequisite for inclusion, access to work, education and health care. At the same time mobility is also fundamental to achieve equal opportunities between the sexes and for disad­ vantaged population groups. All economic sectors are also dependent on functioning transport and logistics; without these it would be impossible to do business and sell and distribute goods. In this respect there is also a double dependency on mobility and energy supply. Mobility therefore has a considerable influence on economic and social development. The current technol­ ogy jumps have initiated a fundamental transformation of the mobility sector as well as the energy sector. When it comes to health, demographic change, increased levels of travel, infectious diseases, and"
1,GER,2023,Quantum Technologies Conceptual Framework Programme,19,3,"23 Roland Berger: Quantum Computing. When will the breakthrough come? In: Roland Berger Focus (2021) 24 Kagermann, H./Süssenguth, F./Körner, J./Liepold, A.: The Innovation Potential of Second-generation Quantum Technologies (acatech IMPULS), Munich 2020 25 McKinsey & Company: Quantum Technology Monitor (accessed on 22.11.2022) 26 Research Services of the German Bundestag: Energieverbrauch bei der Produktion von mineralischem Stickstoffdünger. Documentation WD 8 – 3000 – 088/18 (2018)"
1,GER,2023,Quantum Technologies Conceptual Framework Programme,20,1,"quantum computing can create new approaches for optimising traffic flows. Quantum technologies will make important contributions to hyper-connected, smart and autonomous mobility, which depends on security and stability in all its components and inter­ actions, and is also based on real-time data exchange in rapidly increasing quantities. Health: The development of quantum sensors can pro­ vide access to improved or novel therapeutic and diag­ nostic options in medical technology in the short and medium term. New imaging techniques in particular will be of great importance in laboratory analysis or intraoperative diagnostics. In the long term, quantum sensors can be developed for controlling prostheses, for example. The development of drugs or vaccines can be accelerated and/or improved by using quan­ tum computers. Digitalisation and artificial intelligence: The develop­ ment of system responses based on Big Data in areas such as personalised medicine, autonomous driving or control in urban infrastructure requires the use of rapid decision algorithms. These hugely benefit from quantum simulators and quantum algorithms and can be superior to traditional methods in terms of performance and accuracy. The Federal Government will drive forward the devel­ opment of all technology strands. In particular, it will ∙create new possibilities for medical diagnostics and imaging with lighthouse projects in sensor technology, ∙support the preparation of a European Earth ob­ servation mission to monitor climate change based on quantum gravimetry/gradiometry and, for this purpose, advance the development of the next generation of satellite-based gravity field quantum sensors (up to TRL 5), ∙bring the development of optical clocks for satellite navigation systems and quantum gyroscopes for inertial sensor technology to a stage where they are mature enough to be used."
1,GER,2023,Quantum Technologies Conceptual Framework Programme,20,2,"illnesses resulting from changing lifestyles and diets as well as climate change, are all constantly posing new challenges to medical care. Quantum technol­ ogies can make important contributions in these thematic fields and sectors: Climate research: With new types of quantum sensor technology, the monitoring of climate changes can be significantly improved in the medium term (e. g., changes in water resources using gravimeters for earth observation). In the long term, quantum com­ puting is also seen as having the potential to improve the situation in terms of simulating climate change. Energy supply: The energy supply of the future will be highly decentralised. In this respect distributed ener­ gy grids and local renewable energy providers as well as private households will work together in a complex system. The interplay of supply and demand is a com­ plex optimisation problem that quantum annealers and future quantum computers could be particularly suited to solving."
1,GER,2023,Quantum Technologies Conceptual Framework Programme,20,3,"Mobility: Improved sensor technology opens up new possibilities in various areas of mobility, for example, through improvements in position stabilisation using quantum gyroscopes (used in autonomous driving in road traffic, through to space travel). In the long term,"
1,GER,2023,Quantum Technologies Conceptual Framework Programme,21,1,"Security and sovereignty The expected changes brought about by quantum technologies are likely to have profound consequences in the area of digitalisation and (information) security. This concerns, for example, aspects of communi­ cation, cryptography and elements of sensor tech­ nologies. There are therefore increasingly stringent security requirements on both an international and national level. Germany must master these technologies of the future in order to be able to act with sovereignty. Against this background, the Federal Government will create the conditions to ensure data security for business and public administration, security author­ ities and the Bundeswehr (Federal Armed Forces) by using post-quantum cryptography and complementa­ ry quantum communication. For this purpose, the Federal Government will ∙drive the migration to post-quantum cryptography"
1,GER,2023,Quantum Technologies Conceptual Framework Programme,21,2,"in Germany, ∙promote the development of quantum-resistant cryptographic systems and ensure their quality through standards, ∙promote quantum key distribution as a technology that complements post-quantum cryptography, as well as quantum communication, ∙investigate the use of quantum technologies in fed­ eral/government networks and consider the impli­ cations for communications security in particular,"
1,GER,2023,Quantum Technologies Conceptual Framework Programme,21,3,"∙promote research into security technologies based on quantum mechanical principles, for example, quantum effect-based security tokens, ∙help accelerate the agile certification of technol­ ogies linked to quantum communication and quantum sensor technology for trustworthy use in business and government by bringing together relevant stakeholders, ∙provide the first infrastructure necessary for quan­ tum communication."
1,GER,2023,Quantum Technologies Conceptual Framework Programme,21,4,"∙use lighthouse projects to drive forward the networking of cities as well as science and public authority locations with quantum communication links, ∙promote research and development of quantum repeaters for long-range quantum communication links (>200 km), ∙promote research into the security of quantum communication in practical applications, analysis of potential attacks and effective countermeasures,"
1,GER,2023,Quantum Technologies Conceptual Framework Programme,22,1,"B. Drive forward targeted technology development with a view to future application Pushing technological boundaries Great progress has been made in quantum comput­ ing in recent years. Nevertheless, many development steps are still needed before application maturity can be reached with a universal error-corrected quan­ tum computer. The Federal Government is therefore pursuing this goal with a long-term development strategy (see also ‘Quantum Computing Technology Lighthouse’ info box). This includes system develop­ ment at all levels (‘full quantum computing stack’). In particular, novel approaches need to be found to scale quantum computing chips into universal computing units. In quantum sensor technology and quantum com­ munication, developments are already more advanced and closer to being used. Nevertheless, there is a need for further research and development in the improve­ ment of technological parameters, measurement methods and readout protocols as well as in stand­ ardisation and certification. An additional focus is on improving the robustness, integrability, miniaturisa­ tion and applicability of the technologies. To support the targeted further development of prac­ ticable systems, the Federal Government also sup­ ports research into enabling technologies, which are crucial as a basis for achieving further progress. This includes materials, components and manufacturing technologies, but also basic modules for the prepara­ tion, control, manipulation and detection of quantum states. Exemplary technologies that are of central im­ portance are radiation sources, detectors, microwave technology, cryogenics and controlled layer growth."
1,GER,2023,Quantum Technologies Conceptual Framework Programme,22,2,"The Federal Government will ∙secure and expand Germany’s strong position in enabling technologies through targeted funding, ∙develop and bring to market photonic and opto­ electronic key components for sensors, navigation and communication, e. g., micro-integrated lasers, quantum sources, detectors, modulators and fre­ quency combs, ∙promote the development of quantum computing hardware in an open-technology manner, based on different realisations of qubits, from basic research to computing applications. This is being done with the aim of developing a universal quantum computer in Germany on a par with international developments and at least 100 individually con­ trollable qubits by 2026, scalable to 500 qubits in the medium term. In addition, high-performance special hardware shall be developed for suitable fields of application. Setting standards Issues surrounding standardisation and norms will play a crucial role in the future development, mastery and diffusion of the technology. In this way com­ mercial enterprises can be supported by building up a quality infrastructure for quantum technologies; ‘made in Germany’ quantum technologies can there­ fore be used as a quality feature worldwide. International standardisation committees define the specifications of new technologies and thus have a decisive influence on their design and ultimately on access to the market. Against this backdrop a strong commitment is required at the technological forefront to the development of a metrological quality infra­ structure and the intensified continuation of activi­ ties already under way in this area.27, 28, 29 A roadmap of the CEN-CENELEC Quantum Technology Focus Group analyses the standardisation needs in this area and proposes a coherent framework that enables effective standardisation in all domains (computing, communication, sensing) and helps avoid duplication."
1,GER,2023,Quantum Technologies Conceptual Framework Programme,22,3,"27 CEN and CENELEC Joint Technical Committee 22 (CEN/CLC/JTC 22); van Deventer, O. et al: Towards European Standards for Quantum Technologies. In: EPJ Quantum Technology 9 (2022); ETSI Industry Specification Group (ISG) on Quantum Key Distribution (QKD) 28 Commission of Experts for Research and Innovation (EFI): Report on Research, Innovation and Technlogical Performance in Germany 2022 (2022) 29 Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung: Positionspapier Wer sie gestaltet, beherrscht den Markt: Normen und Standards (2021)"
1,GER,2023,Quantum Technologies Conceptual Framework Programme,23,1,"Specific examples form characterisation parameters for components for quantum communication or for ion traps for quantum computers, as well as initial approaches for quantum computer benchmarking. Based on this preliminary work, a Joint Technical Com­ mittee JTC 22 was recently set up at CEN-CENELEC, as requested by DIN. The increased number of interna­ tional activities in the field of quantum technologies and related areas are already reflected in the first standard-setting activities.30, 31 In this context an important role is taken up by the development of suitable benchmarks and character­ isations of quantum technology components so that quantitative comparisons of performance can be made across architectures and technologies, par­ ticularly in the field of quantum computing. Initial approaches are currently taking place at DIN.32 An independent qualification of components is also an important prerequisite for stable value chains and therefore for tapping economic potential. Further­ more, an infrastructure such as this helps to build trust in quantum technologies and prevents over­ blown expectations."
1,GER,2023,Quantum Technologies Conceptual Framework Programme,23,2,"harmonised and jointly developed characterisation and qualification at a European level, as well as the use of testbeds.34, 35 The Federal Government will therefore ∙support standardisation activities in the field of quantum technologies and work towards stronger German and European involvement in standardisa­ tion bodies, ∙build a quality infrastructure for quantum tech­ nologies that creates an advantage for the emerging quantum industry in Germany through objective, independent characterisation, qualification and standardisation of quantum technology compo­ nents and comparative benchmarks for quantum computers, independent of the architecture."
1,GER,2023,Quantum Technologies Conceptual Framework Programme,23,3,"Standardisation requires the companies involved to interact on an equal footing, to expect significant eco­ nomic benefits from the results and to have sufficient financial and human resources to carry out intensive committee work. The influence of a particular eco­ nomic area in the international standardisation bod­ ies basically depends on the number and influence of such companies as these. Against this background the Federal Government, in cooperation with its Europe­ an partners, will work towards greater German and European involvement in the standardisation bodies. By promoting an entrepreneurial ecosystem for quan­ tum technologies, conditions for work on standardisa­ tion and norms are ultimately supported in a targeted manner. The need for standards that have already been identified in the first stages,33 e. g., for relevant parameters of quantum technology components for ‘reliable data sheets’, provide the basis for 30 PostQuantum Cryptography PQC Project by the National Institute of Standards and Technology of the U. S. Department of Commerce 31 International Organization for Standardization ISO: Information technology Quantum computing Terminology and vocabulary (ISO/IEC DIS 4879) 32 German Institute for Standards DIN: Benchmarks for Quantum Computers with determined KPIs (DIN SPEC 91480) 33 CEN and CENELEC Joint Technical Committee 22 (CEN/CLC/JTC 22); van Deventer, O. et al: Towards European Standards for Quantum Technologies. In: EPJ Quantum Technology 9 (2022); ETSI Industry Specification Group (ISG) on Quantum Key Distribution (QKD) 34 An example is the European consortia within the framework of the Framework Partnership Agreements Qu-Test and Qu-Pilot 35 Degiovanni, I. P. et al.: EMN-Q – The European metrology network for quantum technologies. In: Measurement: Sensors 18 (2021)"
1,GER,2023,Quantum Technologies Conceptual Framework Programme,24,1,"Today, cutting-edge technology is organised into global value chains. In technically demanding areas that require high levels of investment, the available economic resources can be a limiting factor that makes international cooperation necessary. At the same time the Covid-19 pandemic and the Russian war of aggression in Ukraine have highlighted how fragile and vulnerable global supply chains can be and how the value of global technological sovereignty in an uncertain world has changed. The Federal Govern­ ment will therefore support technology development in quantum computing in the long term. On the basis of the roadmap drawn up by an independent council of experts, the Federal Government is implement­ ing an ambitious package of measures as part of the fiscal stimulus and future package, the aim of which is to achieve technological sovereignty for Germany and Europe in the field of quantum computing. This would mean that Germany, together with partners from the European Union, becomes technological­ ly independent when it comes to the production of corresponding hardware and software. A central role in critical elements of international value chains for quantum computing can also ensure that Germany, as a key partner, can always maintain access to econom­ ically essential quantum resources. A balance must be struck between competition and cooperation. In the short and medium term, the measures aim to develop the first quantum computers in Germany at the state-of-the-art in research and technology. They are to be scaled up and improved until they provide a quantum advantage in practical applications. This forms the basis of the development of a universal, error-corrected system. The Federal Government is relying on a technology-open approach in this respect, since it is not yet foreseeable which technological basis is best suited for the various areas of applica­ tion and which can be scaled up. We regularly review which of the technology strands seems promising and adjust the portfolio of measures accordingly. As part of this conceptual framework programme the Federal Government aims to develop a quantum"
1,GER,2023,Quantum Technologies Conceptual Framework Programme,24,2,"Technology lighthouse: quantum computing Compared to the other branches of quantum tech­ nologies, quantum computing is expected to have the highest potential for disruption in applications.36 At the same time the technology is still at a compar­ atively early stage. It is true that the first quantum computers are already capable of performing simple computing operations. However, these systems still have limited computing power, are error-prone and can only be used for special tasks. The full potential of the technology can only be realised when a uni­ versally programmable and error-corrected quantum computer is available and can be used alongside existing computer architectures. Numerous further development stages are necessary for this.37 Experts estimate that the necessary stages will take at least ten to fifteen years. Economically usable interim results in the areas of application can be expected before then, within the next five to fifteen years.38 In view of the technological uncertainties these time scales represent an initial rough estimate that accounts for forecasts from public institutions39 and industry40, 41, 42 and the pace of development to date."
1,GER,2023,Quantum Technologies Conceptual Framework Programme,24,3,"36 Kagermann, H./Süssenguth, F./Körner, J./Liepold, A.: The Innovation Potential of Second-generation Quantum Technologies (acatech IMPULS), Munich 2020 37 Federal Office for Information Security BSI: Status of quantum computer development (2020) 38 VDI Technologiezentrum GmbH: Roadmap Quantencomputing (2021) 39 Bundestag printed papers 19/25208 and 19/26340 40 IBM: The IBM Quantum Development Roadmap (2022) 41 D-Wave: Clarity. A roadmap for the future of quantum computing (2021) 42 Google Quantum AI: Unveiling our new Quantum AI campus. In: The Keyword (2021)"
1,GER,2023,Quantum Technologies Conceptual Framework Programme,25,1,"computer on a par with international developments and at least 100 individually controllable qubits by 2026, scalable to 500 qubits in the medium term. In addition, high-performance special hardware shall be developed for suitable fields of application. The work in hardware development is flanked by measures to develop software and algorithms for these new types of computers in order to be able to ex­ ploit speed and quality advantages. This is particularly important in view of the fact that experts regard the decisive potential for value creation to not be in hard­ ware and software, but in the next wave of digitisation and therefore in the applications.43 In parallel, quan­ tum simulators are being further developed. These can provide similar quantum benefits to quantum computers in several specific areas, for example, in materials research or in the improvement of chemical processes such as the energy-intensive production of fertilisers.44"
1,GER,2023,Quantum Technologies Conceptual Framework Programme,25,2,"is needed, among other things, to control the sensi­ tive quantum states. ∙Development of metrological foundations for the comparability of quantum computer hardware, such as the reliable measurement of qubit proper­ ties, coherence times, etc. ∙Support to develop skilled workers: the aim is to use outreach activities to increase interest in quantum technologies in schools, to get students excited about the field and to develop support formats for both academic and career paths in industry. Tailor-made programmes at postgraduate level help to train qualified specialists for the development of quantum technologies. ∙Support for spin-off companies from universities and research institutions. The goal is to build a ho­ listic, internationally competitive, entrepreneurial ecosystem for quantum technologies."
1,GER,2023,Quantum Technologies Conceptual Framework Programme,25,3,"Specifically, the Federal Government is pursuing the following measures for the development of quantum computers ‘made in Germany’: ∙Competitive development of basic technology plat­ forms for quantum computers. Within the frame­ work of research projects, there is public funding for the development of hardware components as well as their design and implementation in demon­ stration set-ups based on the various technology platforms. ∙In parallel the industrialisation of technically more mature technologies is taking place within the framework of contracts, in particular through DLR’s quantum computing initiative. ∙Establishment of a network for quantum al­ gorithms and software. Here, the focus is on ­industry-specific applications that address opti­ misation problems and procedures that look in particular at searches within large data pools. ∙Development of enabling technologies: in addition to the fundamental technological developments of quantum computing, suitable technical equipment 43 Kagermann, H./Süssenguth, F./Körner, J./Liepold, A.: The Innovation Potential of Second-generation Quantum Technologies (acatech IMPULS), Munich 2020 44 Kagermann, H./Süssenguth, F./Körner, J./Liepold, A.: The Innovation Potential of Second-generation Quantum Technologies (acatech IMPULS), Munich 2020"
