Paragraph_ID,Doc_ID,Country,Year,Document_Name,entity_name,ner_label,qh_category,qh_sub_category,qh_exact_category,modified_entity_name,finalized_entity_name
110,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Horizon Europe,ORG,not an actor,not an actor,Funding; Program; not an actor,False,Horizon Europe
110,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Digital Europe,ORG,not an actor,not an actor,EU; Funding; Program; not an actor,False,Digital Europe
110,2,GER,2023,Quantum Technologies Conceptual Framework Programme,QuantERA,ORG,not an actor,not an actor,Funding; Program; not an actor,False,QuantERA
110,2,GER,2023,Quantum Technologies Conceptual Framework Programme,EU Commission,ORG,Government,Policy Makers,EU; Supranational Organization,False,EU Commission
110,2,GER,2023,Quantum Technologies Conceptual Framework Programme,ESA,ORG,Government,Federal Agency,Europe; Federal Agency; Regulatory Authority; Space Agency,False,ESA
110,2,GER,2023,Quantum Technologies Conceptual Framework Programme,EuroQCI,ORG,not an actor,not an actor,Infrastructure Initiative; not an actor,False,EuroQCI
134,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Annex,ORG,not specified,not specified,not specified,False,Annex
135,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Government68 The Future Strategy for Research and Innovation,ORG,not an actor,not an actor,Strategic Document; not an actor,True,The Future Strategy for Research and Innovation
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Cyber Security Strategy,ORG,not an actor,not an actor,Strategic Document; not an actor,False,Cyber Security Strategy
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Cyber Security Strategy for Germany,ORG,not an actor,not an actor,Strategic Document; not an actor,False,Cyber Security Strategy for Germany
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal States,ORG,not specified,not specified,not specified,False,Federal States
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,European Cybersecurity Strategy,ORG,not an actor,not an actor,EU; Strategic Document; not an actor,False,European Cybersecurity Strategy
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Cybersecurity Strategy for Germany,ORG,not an actor,not an actor,Strategic Document; not an actor,False,Cybersecurity Strategy for Germany
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Space Agency,ORG,Academia,Public Research Orgs (PROs),National Research Center; Space Agency,False,Space Agency
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,National Programme for Space and Innovation,ORG,not an actor,not an actor,Program; Strategic Document; not an actor,False,National Programme for Space and Innovation
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Ecosystem for Quantum assisted Artificial Intelligence,ORG,Civil Society,Intermediaries,Alliance; Innovation Hub; Innovation platform,True,PlanQK – Platform and Ecosystem for Quantum assisted Artificial Intelligence
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Agentur für Innovation in der Cybersicherheit GmbH,ORG,Government,Federal Agency,Federal Agency; Funding,False,Agentur für Innovation in der Cybersicherheit GmbH
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Bundesamt für Sicherheit in der Informationstechnik,ORG,Government,Regulatory Agency,Federal Agency; Regulatory Authority; Standardization,False,Bundesamt für Sicherheit in der Informationstechnik
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Office for Information  Security,ORG,Government,Regulatory Agency,Federal Agency; Regulatory Authority; Standardization,False,Federal Office for Information  Security
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,BSI,ORG,Government,Regulatory Agency,Federal Agency; Regulatory Authority; Standardization,False,BSI
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,ISO,ORG,Civil Society,Intermediaries,International Standard Body; Standardization,False,ISO
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,IEC,ORG,Civil Society,Intermediaries,International Standard Body; Standardization,False,IEC
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,NISQ,ORG,not an actor,not an actor,Technical Term; not an actor,False,NISQ
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Thunderbird,ORG,not an actor,not an actor,Application; not an actor,False,Thunderbird
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,OpenPGP,ORG,not an actor,not an actor,Standard; Technical Protocol; not an actor,False,OpenPGP
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Internet Engineering Task Force,ORG,Civil Society,Intermediaries,International Standard Body; Standardization,False,Internet Engineering Task Force
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,IETF,ORG,Civil Society,Intermediaries,International Standard Body; Standardization,False,IETF
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,European Telecommunications Standards Institute,ORG,Civil Society,Intermediaries,EU; International Standard Body; Standardization,False,European Telecommunications Standards Institute
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,ETSI,ORG,Civil Society,Intermediaries,EU; International Standard Body; Standardization,False,ETSI
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Physikalisch-Technische Bundesanstalt,ORG,Academia,Public Research Orgs (PROs),Institute; National Metrology Institute; National Research Center,False,Physikalisch-Technische Bundesanstalt
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,National Metrology Institute of Germany,ORG,Academia,Public Research Orgs (PROs),Institute; National Metrology Institute; National Research Center,False,National Metrology Institute of Germany
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,PTB,ORG,Academia,Public Research Orgs (PROs),Institute; National Metrology Institute; National Research Center,False,PTB
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Schirmprojekt Quantenkommunikation Deutschland,ORG,not an actor,not an actor,Project; not an actor,False,Schirmprojekt Quantenkommunikation Deutschland
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Quantum Communication Germany,ORG,not an actor,not an actor,Project; not an actor,False,Quantum Communication Germany
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Bundesdruckerei GmbH Bundesdruckerei GmbH,ORG,Industry,State-Owned Enterprises (SOEs),Security Technology Provider; Technology Provider,False,Bundesdruckerei GmbH Bundesdruckerei GmbH
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Maurer Electronics GmbH,ORG,Industry,State-Owned Enterprises (SOEs),Hardware Manufacturer; Technology Provider,False,Maurer Electronics GmbH
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Bundesdruckerei Group,ORG,Industry,State-Owned Enterprises (SOEs),Holding Company; Technology Group; Technology Provider,False,Bundesdruckerei Group
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Bundesdruckerei GmbH,ORG,Industry,State-Owned Enterprises (SOEs),Security Technology Provider; Technology Provider,False,Bundesdruckerei GmbH
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Bundesdruckerei,ORG,Industry,State-Owned Enterprises (SOEs),Security Technology Provider; Technology Provider,False,Bundesdruckerei
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Administration,ORG,not specified,not specified,not specified,False,Federal Administration
136,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Ministry of Finance,ORG,Government,Policy Makers,Federal Department; Ministry,False,Federal Ministry of Finance
139,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Data Atlas,ORG,not an actor,not an actor,Data Repository; not an actor,False,Federal Data Atlas
139,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal AI Competence Centre,ORG,Government,Public Administration,Advisory Service; Competence Center,False,Federal AI Competence Centre
139,2,GER,2023,Quantum Technologies Conceptual Framework Programme,DB Systel,ORG,Industry,State-Owned Enterprises (SOEs),ICT Solutions Provider; Technology Provider,False,DB Systel
139,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Bundesquantenallianz,ORG,Civil Society,Intermediaries,Alliance; Consortium; Coordination Platform; Industry Association,False,Bundesquantenallianz
139,2,GER,2023,Quantum Technologies Conceptual Framework Programme,BQA,ORG,Civil Society,Intermediaries,Alliance; Industry Association; Network,False,BQA
139,2,GER,2023,Quantum Technologies Conceptual Framework Programme,BAM,ORG,Academia,Public Research Orgs (PROs),Federal Research Agency; Institute; Laboratory; National Lab,False,BAM
139,2,GER,2023,Quantum Technologies Conceptual Framework Programme,BWI GmbH BWI GmbH,ORG,Industry,Private Firms (Corporates),SME; Technology Provider,True,BWI GmbH
139,2,GER,2023,Quantum Technologies Conceptual Framework Programme,BWI,ORG,Industry,Private Firms (Corporates),SME; Technology Provider,False,BWI
139,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Deutsche Forschungsgemeinschaft e,ORG,Government,Funding Agencies,Funding; Grant; Research Council,True,Deutsche Forschungsgemeinschaft e.V.
139,2,GER,2023,Quantum Technologies Conceptual Framework Programme,German Research Foundation,ORG,Government,Funding Agencies,Funding; Grant; Research Council,False,German Research Foundation
139,2,GER,2023,Quantum Technologies Conceptual Framework Programme,DFG,ORG,Government,Funding Agencies,Funding; Grant; Research Council,False,DFG
139,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Clusters of Excellence,ORG,not specified,not specified,not specified,False,Clusters of Excellence
139,2,GER,2023,Quantum Technologies Conceptual Framework Programme,European Research Area,ORG,not an actor,not an actor,Research Area; not an actor,False,European Research Area
139,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Research Training Group,ORG,not specified,not specified,not specified,False,Research Training Group
139,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Deutscher Wetterdienst,ORG,Academia,Public Research Orgs (PROs),Federal Research Agency; National Metrology Institute,False,Deutscher Wetterdienst
139,2,GER,2023,Quantum Technologies Conceptual Framework Programme,German Weather Service,ORG,Academia,Public Research Orgs (PROs),Federal Research Agency; National Metrology Institute,False,German Weather Service
140,2,GER,2023,Quantum Technologies Conceptual Framework Programme,DWD,ORG,Academia,Public Research Orgs (PROs),Federal Research Agency; National Metrology Institute,False,DWD
140,2,GER,2023,Quantum Technologies Conceptual Framework Programme,ICON,ORG,Civil Society,Intermediaries,Consortium; Scientific Community,False,ICON
140,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Max Planck Institut für Meteorology,ORG,Academia,Public Research Orgs (PROs),Institute; National Metrology Institute,False,Max Planck Institut für Meteorology
140,2,GER,2023,Quantum Technologies Conceptual Framework Programme,MPI-M,ORG,Academia,Public Research Orgs (PROs),Institute; National Metrology Institute,False,MPI-M
140,2,GER,2023,Quantum Technologies Conceptual Framework Programme,German Climate Computing Center,ORG,Academia,Public Research Orgs (PROs),National Research Center; Research Infrastructure Provider,False,German Climate Computing Center
140,2,GER,2023,Quantum Technologies Conceptual Framework Programme,DKRZ,ORG,Academia,Public Research Orgs (PROs),National Lab; National Research Center; Research Infrastructure Provider,False,DKRZ
140,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Karlsruhe Institute of Technologe,ORG,Academia,Higher Education Institutions (HEIs),University,False,Karlsruhe Institute of Technologe
140,2,GER,2023,Quantum Technologies Conceptual Framework Programme,KIT,ORG,Academia,Higher Education Institutions (HEIs),University,False,KIT
140,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Cyber Defence and Smart Data Research Institute,ORG,Academia,Public Research Orgs (PROs),Institute; Security Technology Provider,False,Cyber Defence and Smart Data Research Institute
140,2,GER,2023,Quantum Technologies Conceptual Framework Programme,FI,ORG,Academia,Public Research Orgs (PROs),Institute,True,FI CODE
140,2,GER,2023,Quantum Technologies Conceptual Framework Programme,University of the Bundeswehr Munich The FI CODE,ORG,Academia,Higher Education Institutions (HEIs),University,True,University of the Bundeswehr Munich
141,2,GER,2023,Quantum Technologies Conceptual Framework Programme,FI CODE,ORG,Academia,Public Research Orgs (PROs),Institute,False,FI CODE
141,2,GER,2023,Quantum Technologies Conceptual Framework Programme,IBM Q Hub,ORG,Industry,Private Firms (Corporates),Infrastructure Provider; Technology Provider,False,IBM Q Hub
141,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Fraunhofer Society for the Promotion of Applied Research,ORG,Academia,Public Research Orgs (PROs),Consortium; Institute,False,Fraunhofer Society for the Promotion of Applied Research
141,2,GER,2023,Quantum Technologies Conceptual Framework Programme,FhG,ORG,Academia,Public Research Orgs (PROs),Consortium; Institute,False,FhG
141,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Fraunhofer-Gesellschaft,ORG,Academia,Public Research Orgs (PROs),Consortium; Institute,False,Fraunhofer-Gesellschaft
142,2,GER,2023,Quantum Technologies Conceptual Framework Programme,theFraunhofer-Gesellschaft,ORG,Academia,Public Research Orgs (PROs),Consortium; Institute,True,Fraunhofer-Gesellschaft
146,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Deutschland GmbH,ORG,Industry,Private Firms (Corporates),MNE; Technology Provider,True,IBM Deutschland GmbH
150,2,GER,2023,Quantum Technologies Conceptual Framework Programme,ForschungsfabrikMikroelektronik Deutschland,ORG,Academia,Public Research Orgs (PROs),Consortium; Institute; Research Infrastructure Network; Research Infrastructure Provider,True,Forschungsfabrik Mikroelektronik Deutschland
150,2,GER,2023,Quantum Technologies Conceptual Framework Programme,FMD,ORG,Academia,Public Research Orgs (PROs),Institute; Research Infrastructure Network; Research Infrastructure Provider,False,FMD
151,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Helmholtz-Gemeinschaft Deutscher Forschungszentren e,ORG,Academia,Public Research Orgs (PROs),Institute; National Research Center,True,Helmholtz-Gemeinschaft Deutscher Forschungszentren e.V.
151,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Helmholtz Association of German Research Centres,ORG,Academia,Public Research Orgs (PROs),Institute; National Research Center,False,Helmholtz Association of German Research Centres
151,2,GER,2023,Quantum Technologies Conceptual Framework Programme,HGF,ORG,Academia,Public Research Orgs (PROs),Institute; National Research Center,False,HGF
151,2,GER,2023,Quantum Technologies Conceptual Framework Programme,The Helmholtz Centres,ORG,Academia,Public Research Orgs (PROs),Institute; National Research Center,False,The Helmholtz Centres
151,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Helmholtz Quantum,ORG,Academia,Public Research Orgs (PROs),Consortium; Research Infrastructure Provider,True,Helmholtz Quantum platform
151,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Helmholtz Association,ORG,Academia,Public Research Orgs (PROs),Institute,False,Helmholtz Association
151,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Helmholtz,ORG,Academia,Public Research Orgs (PROs),Institute; National Research Center,False,Helmholtz
157,2,GER,2023,Quantum Technologies Conceptual Framework Programme,DLR Quantum Computing Initiative,ORG,Academia,Public Research Orgs (PROs),Incubator; Technology Incubator,False,DLR Quantum Computing Initiative
157,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Max-Planck-Gesellschaft zur Förderung der Wissenschaften e,ORG,Academia,Public Research Orgs (PROs),Institute; National Research Center,True,Max-Planck-Gesellschaft zur Förderung der Wissenschaften e.V.
157,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Max Planck Society for the Advancement of Science,ORG,Academia,Public Research Orgs (PROs),Institute; National Research Center,False,Max Planck Society for the Advancement of Science
157,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Max Planck Society,ORG,Academia,Public Research Orgs (PROs),Institute; National Research Center,False,Max Planck Society
157,2,GER,2023,Quantum Technologies Conceptual Framework Programme,MPG,ORG,Academia,Public Research Orgs (PROs),Institute; National Research Center,False,MPG
157,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Max Planck Institute,ORG,Academia,Public Research Orgs (PROs),Institute; National Research Center,False,Max Planck Institute
157,2,GER,2023,Quantum Technologies Conceptual Framework Programme,MPI,ORG,Academia,Public Research Orgs (PROs),Institute; National Research Center,False,MPI
157,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Quantum Optics,ORG,Academia,Public Research Orgs (PROs),Institute,True,Max Planck Institute (MPI) for Quantum Optics
157,2,GER,2023,Quantum Technologies Conceptual Framework Programme,MPI for Gravitational Physics,ORG,Academia,Public Research Orgs (PROs),Institute,False,MPI for Gravitational Physics
157,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Physics of Light,ORG,Academia,Public Research Orgs (PROs),Institute,True,MPI for the Physics of Light
157,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Max Planck Institutes for Solid State Research in Stuttgart,ORG,Academia,Public Research Orgs (PROs),Institute,True,Max Planck Institute for Solid State Research in Stuttgart
157,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Multidisciplinary Natural Sciences,ORG,Academia,Public Research Orgs (PROs),Institute,True,Max Planck Institute for Multidisciplinary Natural Sciences
157,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Structure and Dynamics of Matter,ORG,Academia,Public Research Orgs (PROs),Institute,True,Max Planck Institute for Structure and Dynamics of Matter
157,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Fritz Haber Institute,ORG,Academia,Public Research Orgs (PROs),Institute,False,Fritz Haber Institute
157,2,GER,2023,Quantum Technologies Conceptual Framework Programme,QST,ORG,not an actor,not an actor,Research Field Name; not an actor,False,QST
159,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Garching,ORG,not an actor,not an actor,City; not an actor,False,Garching
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Max Planck Quantum Alliance,ORG,Academia,Public Research Orgs (PROs),Consortium; Innovation Hub,False,Max Planck Quantum Alliance
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,MPQA,ORG,Academia,Public Research Orgs (PROs),Innovation Hub,False,MPQA
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,MQV,ORG,Civil Society,Intermediaries,Cluster; Innovation Hub,False,MQV
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Bavarian Academy of Sciences and Humanities,ORG,Academia,Public Research Orgs (PROs),Institute,False,Bavarian Academy of Sciences and Humanities
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,BAdW,ORG,Academia,Public Research Orgs (PROs),Institute,False,BAdW
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Ludwig- Maximilians-Universität München,ORG,Academia,Higher Education Institutions (HEIs),University,False,Ludwig- Maximilians-Universität München
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,LMU,ORG,Academia,Public Research Orgs (PROs),University,False,LMU
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Tech-nische Universität München,ORG,Academia,Higher Education Institutions (HEIs),University,True,Technische Universität München
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,TUM,ORG,Academia,Higher Education Institutions (HEIs),University,False,TUM
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Friedrich- Alexander-Universität Erlangen-Nürnberg,ORG,Academia,Higher Education Institutions (HEIs),University,False,Friedrich- Alexander-Universität Erlangen-Nürnberg
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,FAU,ORG,Academia,Higher Education Institutions (HEIs),University,False,FAU
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Fraunhofer Gesellschaft,ORG,Academia,Public Research Orgs (PROs),Institute,False,Fraunhofer Gesellschaft
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,German Aerospace Center,ORG,Academia,Public Research Orgs (PROs),National Research Center; Space Agency,False,German Aerospace Center
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,MQV Association,ORG,Civil Society,Intermediaries,Association; Cluster; Innovation Hub,False,MQV Association
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Free State of Bavaria,ORG,Government,Policy Makers,Federal Department; Ministry; State Government,False,Free State of Bavaria
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Ministry of Education and Research,ORG,Government,Policy Makers,Federal Department; Ministry,False,Federal Ministry of Education and Research
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Quantum Technologies Stimulus Package,ORG,not an actor,not an actor,Policy Framework; Program; not an actor,False,Quantum Technologies Stimulus Package
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Ministry for Economic Affairs and Climate Action,ORG,Government,Policy Makers,Federal Department; Ministry,False,Federal Ministry for Economic Affairs and Climate Action
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Centre for Quantum Computing and Quantum Technol-ogies,ORG,Civil Society,Intermediaries,Ecosystem Builder; Innovation Hub; Public-Private Partnership Fund,True,Centre for Quantum Computing and Quantum Technologies
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,ZQQ,ORG,Civil Society,Intermediaries,Ecosystem Builder; Innovation Hub; Public-Private Partnership Fund,False,ZQQ
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Airbus,ORG,Industry,Private Firms (Corporates),EU; MNE,False,Airbus
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,BMW,ORG,Industry,Private Firms (Corporates),MNE,False,BMW
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Fujitsu,ORG,Industry,Private Firms (Corporates),MNE,False,Fujitsu
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Huawei,ORG,Industry,Private Firms (Corporates),MNE,False,Huawei
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Infineon,ORG,Industry,Private Firms (Corporates),MNE,False,Infineon
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Menlo Systems,ORG,Industry,Private Firms (Corporates),MNE,False,Menlo Systems
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Microsoft,ORG,Industry,Private Firms (Corporates),MNE,False,Microsoft
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,OHB,ORG,Industry,Private Firms (Corporates),MNE,False,OHB
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Rohde&Schwarz,ORG,Industry,Private Firms (Corporates),,False,Rohde&Schwarz
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Siemens,ORG,Industry,Private Firms (Corporates),MNE,False,Siemens
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Toptica Photonics,ORG,Industry,Private Firms (Corporates),SME,False,Toptica Photonics
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Volkswagen,ORG,Industry,Private Firms (Corporates),MNE,False,Volkswagen
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Federal Institute of Metrology,ORG,Government,Public Research Orgs (PROs),National Research Center,False,Federal Institute of Metrology
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,QT,ORG,not an actor,not an actor,Research Field Name; not an actor,False,QT
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Quantum Technology Competence Centre,ORG,Government,Public Research Orgs (PROs),Collaborative Research Center; Federal Agency,False,Quantum Technology Competence Centre
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,QTZ,ORG,Government,Public Research Orgs (PROs),Collaborative Research Center; Competence Center; Federal Agency,False,QTZ
164,2,GER,2023,Quantum Technologies Conceptual Framework Programme,QTcomponents,ORG,not an actor,not an actor,Technical Protocol; Technical Term; not an actor,False,QTcomponents
168,2,GER,2023,Quantum Technologies Conceptual Framework Programme,QVLS,ORG,Civil Society,Intermediaries,Ecosystem Builder,False,QVLS
170,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Joint Technical Committee,ORG,Civil Society,Intermediaries,International Standard Body; Standardization,False,Joint Technical Committee
170,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V.,ORG,Academia,Public Research Orgs (PROs),Research Association; Research Infrastructure Provider,True,Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e.V.
170,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Leibniz Association,ORG,Academia,Public Research Orgs (PROs),Research Association; Research Infrastructure Provider,False,Leibniz Association
170,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Ferdinand Braun Institute,ORG,Academia,Public Research Orgs (PROs),Institute,False,Ferdinand Braun Institute
170,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Leibniz Institute for Highest Frequency Technology,ORG,Academia,Public Research Orgs (PROs),Institute,False,Leibniz Institute for Highest Frequency Technology
170,2,GER,2023,Quantum Technologies Conceptual Framework Programme,FBH,ORG,Academia,Public Research Orgs (PROs),Institute,False,FBH
170,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Leibniz Institute for Solid State and Materials Research,ORG,Academia,Public Research Orgs (PROs),Institute,False,Leibniz Institute for Solid State and Materials Research
170,2,GER,2023,Quantum Technologies Conceptual Framework Programme,IFW,ORG,Academia,Public Research Orgs (PROs),Institute,False,IFW
170,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Leibniz Institute for Innovative Microelectronics,ORG,Academia,Public Research Orgs (PROs),Institute,False,Leibniz Institute for Innovative Microelectronics
170,2,GER,2023,Quantum Technologies Conceptual Framework Programme,IHP,ORG,Academia,Public Research Orgs (PROs),Institute,False,IHP
170,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Leibniz Institute for Crystal Growth,ORG,Academia,Public Research Orgs (PROs),Institute,False,Leibniz Institute for Crystal Growth
170,2,GER,2023,Quantum Technologies Conceptual Framework Programme,IKZ,ORG,Academia,Public Research Orgs (PROs),Institute,False,IKZ
170,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Leibniz Institute for Surface Modification,ORG,Academia,Public Research Orgs (PROs),Institute,False,Leibniz Institute for Surface Modification
170,2,GER,2023,Quantum Technologies Conceptual Framework Programme,IOM,ORG,Academia,Public Research Orgs (PROs),Institute,False,IOM
170,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Leibniz Institute for Photonic Technologies,ORG,Academia,Public Research Orgs (PROs),Institute,False,Leibniz Institute for Photonic Technologies
170,2,GER,2023,Quantum Technologies Conceptual Framework Programme,IPHT,ORG,Academia,Public Research Orgs (PROs),Institute,False,IPHT
170,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Paul Drude Institute for Solid State Electronics,ORG,Academia,Public Research Orgs (PROs),Institute,False,Paul Drude Institute for Solid State Electronics
170,2,GER,2023,Quantum Technologies Conceptual Framework Programme,PDI,ORG,Academia,Public Research Orgs (PROs),Institute,False,PDI
170,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Weierstrass Institute for Applied Analysis and Stochastics,ORG,Academia,Public Research Orgs (PROs),Institute,False,Weierstrass Institute for Applied Analysis and Stochastics
170,2,GER,2023,Quantum Technologies Conceptual Framework Programme,WIAS,ORG,Academia,Public Research Orgs (PROs),Institute,False,WIAS
170,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Leibniz Institutes,ORG,Academia,Public Research Orgs (PROs),Institute,False,Leibniz Institutes
170,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Leibniz,ORG,not specified,not specified,not specified,False,Leibniz
171,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Research Factory Microelectronics Germany,ORG,Academia,Public Research Orgs (PROs),Institute; Research Infrastructure Provider; Scientific infrastructure provider,False,Research Factory Microelectronics Germany
171,2,GER,2023,Quantum Technologies Conceptual Framework Programme,QSolid,ORG,not an actor,not an actor,Project; not an actor,False,QSolid
171,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Quantum Computers,ORG,not an actor,not an actor,Project; not an actor,True,QSolid – Quantum Computers in the Solid State
171,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Solid State,ORG,not an actor,not an actor,Project; not an actor,True,QSolid – Quantum Computers in the Solid Stat
171,2,GER,2023,Quantum Technologies Conceptual Framework Programme,MU-NIQC-SC,ORG,not an actor,not an actor,Project; not an actor,True,MUNIQC-SC
171,2,GER,2023,Quantum Technologies Conceptual Framework Programme,Munich Quantum Valley Quantum Comput-er Demonstrators,ORG,not an actor,not an actor,Project; not an actor,True,MUNIQC-SC - Munich Quantum Valley Quantum Computer Demonstrators
171,2,GER,2023,Quantum Technologies Conceptual Framework Programme,BECCAL,ORG,not an actor,not an actor,Project; not an actor,False,BECCAL
